"","Student ID","Class","Year","Session","Grader","Part2Tot","Part3Tot","Survey Q1","Survey Q2","Survey Q3","Survey Q4","Survey Q5","gpa_prev","GPTBase","GPTTutor","teacher","n_household_members","class_enjoyment","class_participation_likelihood","n_weekday_study_hours","n_weekend_study_hours","math_hw_completion","hw_help","private_tutorship","visit_training_center","chatgpt_use","Treatment arm","female","education_parent","n_household_children","Honors","education_parent_college"
"2477",171588,"9İ",9,4,"5",0.2,0.0833333333333333,"Nothing at all","Very poorly","5-10 min","Ineffective","5-10 min",0.811814,0,0,"teacher_5",5,2,2,1.5,1,2,0,1,1,0,"control",0,7,7,0,TRUE
"2478",171588,"9İ",9,3,"6",0,0.125,"Nothing at all","Very poorly","5-10 min","Ineffective","5-10 min",0.811814,0,0,"teacher_5",5,2,2,1.5,1,2,0,1,1,0,"control",0,7,7,0,TRUE
"2479",171590,"9K",9,3,"4",0.2,0.379166666666667,"A great deal","Below average","10-15 min","Effective",NA,0.86817,0,0,"teacher_14",4,3,3,1,4,4,1,1,0,1,"control",0,6,2,0,TRUE
"2480",171590,"9K",9,1,"9&10",0.5,0.775,"Quite a lot","Average","15-20 min","Neutral",NA,0.86817,0,0,"teacher_14",4,3,3,1,4,4,1,1,0,1,"control",0,6,2,0,TRUE
"2481",171590,"9K",9,4,"3",0.8,0.5625,"Quite a lot","Very poorly","25-30 min","Neutral",NA,0.86817,0,0,"teacher_14",4,3,3,1,4,4,1,1,0,1,"control",0,6,2,0,TRUE
"2482",171590,"9K",9,2,"8",0.2,0.475,"A great deal","Above average","10-15 min","Effective",NA,0.86817,0,0,"teacher_14",4,3,3,1,4,4,1,1,0,1,"control",0,6,2,0,TRUE
"2483",171592,"10V",10,3,"5",0.4,0.5,NA,NA,NA,NA,NA,0.892756,0,0,"teacher_13",3,2,3,2,4,4,0,1,0,1,"control",0,8,0,0,TRUE
"2484",171592,"10V",10,1,"9&10",0.5,0.65625,"Quite a lot","Above average","10-15 min","Somewhat effective","25-30 min",0.892756,0,0,"teacher_13",3,2,3,2,4,4,0,1,0,1,"control",0,8,0,0,TRUE
"2485",171592,"10V",10,4,"3",0.2,0.55,NA,NA,NA,NA,NA,0.892756,0,0,"teacher_13",3,2,3,2,4,4,0,1,0,1,"control",0,8,0,0,TRUE
"2486",171592,"10V",10,2,"1",0.2,0.625,NA,NA,NA,NA,NA,0.892756,0,0,"teacher_13",3,2,3,2,4,4,0,1,0,1,"control",0,8,0,0,TRUE
"2487",171614,"9C",9,4,"3",0.6,0.794642857142857,"Moderately","Above average","5-10 min","Somewhat effective","15-20 min",0.989412,1,0,"teacher_9",4,3,3,2,7,3,0,1,1,3,"vanilla",0,8,1,1,TRUE
"2488",171614,"9C",9,3,"4",0.8,1,"Quite a lot","Average","15-20 min","Somewhat effective","5-10 min",0.989412,1,0,"teacher_9",4,3,3,2,7,3,0,1,1,3,"vanilla",0,8,1,1,TRUE
"2489",171614,"9C",9,1,"8",1,0.725,"Quite a lot","Above average","10-15 min","Somewhat effective","0-5 min",0.989412,1,0,"teacher_9",4,3,3,2,7,3,0,1,1,3,"vanilla",0,8,1,1,TRUE
"2490",171614,"9C",9,2,"1",1,0.975,"Moderately","Above Average","5-10 min","Neutral","5-10 min",0.989412,1,0,"teacher_9",4,3,3,2,7,3,0,1,1,3,"vanilla",0,8,1,1,TRUE
"2491",171620,"9B",9,2,"1",1,0.975,"A great deal","Excellent","20-25 min","Effective","10-15 min",0.991176,0,1,"teacher_10",3,4,4,4,1,4,1,1,0,3,"augmented",0,8,0,1,TRUE
"2492",171620,"9B",9,1,"8",1,0.775,"A great deal","Excellent","5-10 min","Effective","5-10 min",0.991176,0,1,"teacher_10",3,4,4,4,1,4,1,1,0,3,"augmented",0,8,0,1,TRUE
"2493",171620,"9B",9,3,"4",1,1,"A great deal","Excellent","5-10 min","Effective","10-15 min",0.991176,0,1,"teacher_10",3,4,4,4,1,4,1,1,0,3,"augmented",0,8,0,1,TRUE
"2494",171626,"10E",10,3,"6",0.8,0.625,"Moderately","Above average","10-15 min","Somewhat effective","5-10 min",0.920603,0,1,"teacher_15",3,4,4,1,1,4,1,1,0,0,"augmented",0,7,0,0,TRUE
"2495",171626,"10E",10,2,"1",0.8,0.583333333333333,"moderately","Excellent","20-25 min","Somewhat effective","0-5 min",0.920603,0,1,"teacher_15",3,4,4,1,1,4,1,1,0,0,"augmented",0,7,0,0,TRUE
"2496",171626,"10E",10,1,"9&10",0.5,0.3125,"Nothing at all","Very poorly","25-30 min","Ineffective","20-25 min",0.920603,0,1,"teacher_15",3,4,4,1,1,4,1,1,0,0,"augmented",0,7,0,0,TRUE
"2497",171626,"10E",10,4,"6",0.8,0.657142857142857,"A litttle","Excellent","20-25 min","Ineffective","0-5 min",0.920603,0,1,"teacher_15",3,4,4,1,1,4,1,1,0,0,"augmented",0,7,0,0,TRUE
"2498",171634,"10E",10,2,"1",1,0.478968253968254,"quite a lot","Average","20-25 min","Effective","25-30 min",0.838141,0,1,"teacher_15",1,2,2,1,1,3,1,1,0,1,"augmented",0,6,0,0,TRUE
"2499",171634,"10E",10,4,"6",0.8,0.13125,"Moderately","Below average","20-25 min","Neutral","20-25 min",0.838141,0,1,"teacher_15",1,2,2,1,1,3,1,1,0,1,"augmented",0,6,0,0,TRUE
"2500",171634,"10E",10,3,"6",1,0.21875,"Moderately","Average","20-25 min","Somewhat effective","25-30 min",0.838141,0,1,"teacher_15",1,2,2,1,1,3,1,1,0,1,"augmented",0,6,0,0,TRUE
"2501",171642,"10H",10,3,"5",0.4,0.302083333333333,"A litttle","Average","25-30 min","Neutral","25-30 min",0.829564,1,0,"teacher_15",1,0,2,0,2,4,1,1,0,0,"vanilla",0,4,1,0,FALSE
"2502",171642,"10H",10,1,"9&10",0.25,0.5625,"Moderately","Average","15-20 min","Ineffective","15-20 min",0.829564,1,0,"teacher_15",1,0,2,0,2,4,1,1,0,0,"vanilla",0,4,1,0,FALSE
"2503",171642,"10H",10,4,"3",0.4,1,"Nothing at all","Very poorly","25-30 min","Ineffective","25-30 min",0.829564,1,0,"teacher_15",1,0,2,0,2,4,1,1,0,0,"vanilla",0,4,1,0,FALSE
"2504",171642,"10H",10,2,"2",0.2,0.108333333333333,"A litttle","Very Poorly","25-30 min","Neutral","25-30 min",0.829564,1,0,"teacher_15",1,0,2,0,2,4,1,1,0,0,"vanilla",0,4,1,0,FALSE
"2505",171652,"10P",10,1,"8",0,0.15625,"Nothing at all","Very poorly","25-30 min","Ineffective","25-30 min",0.804308,0,0,"teacher_5",4,0,4,0,2,4,0,1,0,0,"control",0,7,1,0,TRUE
"2506",171652,"10P",10,4,"6",0,0.0357142857142857,"Nothing at all","Excellent","0-5 min","Ineffective","0-5 min",0.804308,0,0,"teacher_5",4,0,4,0,2,4,0,1,0,0,"control",0,7,1,0,TRUE
"2507",171658,"10P",10,4,"6",0.4,0.08125,"Moderately","Below average","20-25 min","Neutral","10-15 min",0.878205,0,0,"teacher_5",4,2,3,2,4,2,0,1,0,1,"control",0,8,2,0,TRUE
"2508",171658,"10P",10,1,"8",0.25,0.25,"A great deal","Excellent","10-15 min","Effective","5-10 min",0.878205,0,0,"teacher_5",4,2,3,2,4,2,0,1,0,1,"control",0,8,2,0,TRUE
"2509",171658,"10P",10,3,"6",0,0.2875,"A litttle","Below average","25-30 min","Somewhat effective",NA,0.878205,0,0,"teacher_5",4,2,3,2,4,2,0,1,0,1,"control",0,8,2,0,TRUE
"2510",171674,"10P",10,4,"6",0.2,0.08125,"A litttle","Very poorly","5-10 min","Somewhat ineffective","0-5 min",0.810821,0,0,"teacher_5",4,2,3,1,12,1,0,1,0,0,"control",0,8,1,0,TRUE
"2511",171674,"10P",10,1,"8",0.5,0.822916666666667,"A great deal","Excellent","0-5 min","Neutral",NA,0.810821,0,0,"teacher_5",4,2,3,1,12,1,0,1,0,0,"control",0,8,1,0,TRUE
"2512",171674,"10P",10,3,"6",0.2,0.0625,"Moderately","Very poorly","0-5 min","Ineffective","0-5 min",0.810821,0,0,"teacher_5",4,2,3,1,12,1,0,1,0,0,"control",0,8,1,0,TRUE
"2513",171676,"9E",9,4,"3",0.6,0,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.825637,1,0,"teacher_6",3,2,2,2,2,3,0,0,0,1,"vanilla",0,8,0,0,TRUE
"2514",171676,"9E",9,2,"8",0.4,0.15,"Nothing at all","Excellent","0-5 min","Ineffective","0-5 min",0.825637,1,0,"teacher_6",3,2,2,2,2,3,0,0,0,1,"vanilla",0,8,0,0,TRUE
"2515",171676,"9E",9,1,"8",0.75,0.125,"A great deal","Excellent","0-5 min","Effective","0-5 min",0.825637,1,0,"teacher_6",3,2,2,2,2,3,0,0,0,1,"vanilla",0,8,0,0,TRUE
"2516",171676,"9E",9,3,"6",0.8,0,"Nothing at all","Excellent","25-30 min","Ineffective","0-5 min",0.825637,1,0,"teacher_6",3,2,2,2,2,3,0,0,0,1,"vanilla",0,8,0,0,TRUE
"2517",171696,"10U",10,4,"3",0.8,0.207142857142857,"Moderately","Above average","10-15 min","Effective","15-20 min",0.769051,1,0,"teacher_16",3,0,2,0,2,2,0,1,0,1,"vanilla",0,3,0,0,FALSE
"2518",171696,"10U",10,3,"6",0.2,0.379166666666667,"A great deal","Above average","10-15 min","Effective","15-20 min",0.769051,1,0,"teacher_16",3,0,2,0,2,2,0,1,0,1,"vanilla",0,3,0,0,FALSE
"2519",171696,"10U",10,2,"3",0.6,0.44047619047619,"A great deal","Below average","15-20 min","Effective","5-10 min",0.769051,1,0,"teacher_16",3,0,2,0,2,2,0,1,0,1,"vanilla",0,3,0,0,FALSE
"2520",171702,"9L",9,2,"1",0.4,0.525,"Quite a lot","Above Average","20-25 min","Somewhat effective","20-25 min",0.876716,0,1,"teacher_5",4,0,3,1,12,3,1,1,0,4,"augmented",0,8,2,0,TRUE
"2521",171702,"9L",9,4,"5",0.6,0.618055555555556,"A great deal","Above average","15-20 min","Somewhat effective","20-25 min",0.876716,0,1,"teacher_5",4,0,3,1,12,3,1,1,0,4,"augmented",0,8,2,0,TRUE
"2522",171702,"9L",9,1,"9&10",1,0.525,"Moderately","Average","10-15 min","Neutral","15-20 min",0.876716,0,1,"teacher_5",4,0,3,1,12,3,1,1,0,4,"augmented",0,8,2,0,TRUE
"2523",171702,"9L",9,3,"6",0,0.170833333333333,"Moderately","Very poorly","20-25 min","Neutral","25-30 min",0.876716,0,1,"teacher_5",4,0,3,1,12,3,1,1,0,4,"augmented",0,8,2,0,TRUE
"2524",171706,"9D",9,3,"5",0.6,0.0458333333333333,"A litttle","Average","20-25 min","Ineffective","15-20 min",0.884281,1,0,"teacher_12",4,1,3,1,2,4,0,0,0,1,"vanilla",0,7,1,0,TRUE
"2525",171706,"9D",9,1,"9&10",0.5,0.375,"Moderately","Below average","10-15 min","Ineffective","20-25 min",0.884281,1,0,"teacher_12",4,1,3,1,2,4,0,0,0,1,"vanilla",0,7,1,0,TRUE
"2526",171706,"9D",9,2,"1",0.2,0.125,"A little","Average","25-30 min","Somewhat ineffective","15-20 min",0.884281,1,0,"teacher_12",4,1,3,1,2,4,0,0,0,1,"vanilla",0,7,1,0,TRUE
"2527",171706,"9D",9,4,"3",0.4,0.25,"A litttle","Average","20-25 min","Neutral","15-20 min",0.884281,1,0,"teacher_12",4,1,3,1,2,4,0,0,0,1,"vanilla",0,7,1,0,TRUE
"2528",171720,"9D",9,1,"9&10",0,0,"Moderately","Below average","20-25 min","Neutral","20-25 min",0.806226,1,0,"teacher_12",5,3,2,1,1.5,3,0,1,0,3,"vanilla",0,7,3,0,TRUE
"2529",171720,"9D",9,3,"5",0.8,0,"Quite a lot","Average","20-25 min","Neutral","25-30 min",0.806226,1,0,"teacher_12",5,3,2,1,1.5,3,0,1,0,3,"vanilla",0,7,3,0,TRUE
"2530",171720,"9D",9,2,"1",0.2,0.05,"Moderately","Below Average","15-20 min","Somewhat ineffective","20-25 min",0.806226,1,0,"teacher_12",5,3,2,1,1.5,3,0,1,0,3,"vanilla",0,7,3,0,TRUE
"2531",171720,"9D",9,4,"3",0.4,0.102678571428571,"Moderately","Average","15-20 min","Somewhat ineffective","5-10 min",0.806226,1,0,"teacher_12",5,3,2,1,1.5,3,0,1,0,3,"vanilla",0,7,3,0,TRUE
"2532",171722,"10S",10,3,"7",0.8,0.21875,"Quite a lot","Average","10-15 min","Effective","5-10 min",0.842628,0,1,"teacher_13",4,2,3,1,2,2,0,0,0,3,"augmented",0,8,1,0,TRUE
"2533",171722,"10S",10,2,"2",1,0.622222222222222,"Quite a lot","Above average","20-25 min","Effective","10-15 min",0.842628,0,1,"teacher_13",4,2,3,1,2,2,0,0,0,3,"augmented",0,8,1,0,TRUE
"2534",171724,"10U",10,3,"6",1,0.4625,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.941346,1,0,"teacher_16",4,3,4,0.5,0,1,0,1,0,4,"vanilla",0,6,1,0,TRUE
"2535",171728,"9D",9,2,"1",0.6,0.05,"Moderately","Below Average","5-10 min","Somewhat ineffective","5-10 min",0.737647,1,0,"teacher_12",4,1,4,1,3,4,1,0,0,3,"vanilla",0,8,1,0,TRUE
"2536",171728,"9D",9,1,"9&10",0.5,0.075,NA,"Below average","0-5 min",NA,NA,0.737647,1,0,"teacher_12",4,1,4,1,3,4,1,0,0,3,"vanilla",0,8,1,0,TRUE
"2537",171728,"9D",9,4,"3",0.2,0,NA,NA,NA,"Effective","25-30 min",0.737647,1,0,"teacher_12",4,1,4,1,3,4,1,0,0,3,"vanilla",0,8,1,0,TRUE
"2538",171728,"9D",9,3,"5",0.6,0.0208333333333333,NA,NA,NA,NA,NA,0.737647,1,0,"teacher_12",4,1,4,1,3,4,1,0,0,3,"vanilla",0,8,1,0,TRUE
"2539",171736,"9J",9,2,"8",0.4,0,"Moderately","Very poorly",NA,"Neutral","10-15 min",0.732255,1,0,"teacher_9",4,0,1,1,1,2,1,1,1,2,"vanilla",0,6,4,0,TRUE
"2540",171736,"9J",9,4,"5",0.2,0,"Moderately","Very poorly","15-20 min","Somewhat effective","5-10 min",0.732255,1,0,"teacher_9",4,0,1,1,1,2,1,1,1,2,"vanilla",0,6,4,0,TRUE
"2541",171740,"10L",10,2,"1",0.4,0.0357142857142857,"Nothing at all","Very poorly","25-30 min","Somewhat ineffective","25-30 min",0.755808,0,0,"teacher_17",4,2,2,3,10,2,1,1,0,1,"control",0,8,2,0,TRUE
"2542",171740,"10L",10,1,"8",0,0.239583333333333,"Nothing at all","Very poorly","25-30 min","Somewhat effective","25-30 min",0.755808,0,0,"teacher_17",4,2,2,3,10,2,1,1,0,1,"control",0,8,2,0,TRUE
"2543",171740,"10L",10,3,"7",0.2,0.025,"Nothing at all","Very poorly","25-30 min","Somewhat ineffective","25-30 min",0.755808,0,0,"teacher_17",4,2,2,3,10,2,1,1,0,1,"control",0,8,2,0,TRUE
"2544",171740,"10L",10,4,"6",0,0.03125,"Nothing at all","Very poorly","25-30 min","Ineffective","25-30 min",0.755808,0,0,"teacher_17",4,2,2,3,10,2,1,1,0,1,"control",0,8,2,0,TRUE
"2545",171744,"9O",9,2,"8",0.2,0.025,"A litttle","Below average","15-20 min","Neutral","15-20 min",0.902574,0,1,"teacher_10",4,0,2,1,5,3,0,1,0,2,"augmented",0,6,1,0,TRUE
"2546",171744,"9O",9,3,"6",0.6,0.0625,"Moderately","Average","20-25 min","Somewhat effective","20-25 min",0.902574,0,1,"teacher_10",4,0,2,1,5,3,0,1,0,2,"augmented",0,6,1,0,TRUE
"2547",171744,"9O",9,4,"5",1,0.25,"Quite a lot","Average","15-20 min","Effective","25-30 min",0.902574,0,1,"teacher_10",4,0,2,1,5,3,0,1,0,2,"augmented",0,6,1,0,TRUE
"2548",171748,"9O",9,4,"5",0.4,0,"Moderately","Below average","25-30 min","Somewhat ineffective","15-20 min",0.910131,0,1,"teacher_10",3,2,2,1,4,3,1,1,0,2,"augmented",0,8,1,0,TRUE
"2549",171748,"9O",9,1,"9&10",0.5,0.25,"Moderately","Average","15-20 min","Neutral","15-20 min",0.910131,0,1,"teacher_10",3,2,2,1,4,3,1,1,0,2,"augmented",0,8,1,0,TRUE
"2550",171748,"9O",9,3,"6",0.2,0,"A litttle","Below average","25-30 min","Somewhat ineffective","20-25 min",0.910131,0,1,"teacher_10",3,2,2,1,4,3,1,1,0,2,"augmented",0,8,1,0,TRUE
"2551",171750,"9L",9,3,"6",1,0.0458333333333333,"Moderately","Above average","20-25 min","Somewhat ineffective","20-25 min",0.863431,0,1,"teacher_5",4,2,3,9,10,4,1,1,0,4,"augmented",0,6,2,0,TRUE
"2552",171750,"9L",9,4,"5",0.2,0.0357142857142857,"Moderately","Average","20-25 min","Somewhat ineffective","15-20 min",0.863431,0,1,"teacher_5",4,2,3,9,10,4,1,1,0,4,"augmented",0,6,2,0,TRUE
"2553",171750,"9L",9,2,"1",0.2,0.3,"Moderately","Above Average","15-20 min","Neutral","25-30 min",0.863431,0,1,"teacher_5",4,2,3,9,10,4,1,1,0,4,"augmented",0,6,2,0,TRUE
"2554",171750,"9L",9,1,"9&10",0.75,0.475,"Moderately","Average",NA,"Somewhat effective","20-25 min",0.863431,0,1,"teacher_5",4,2,3,9,10,4,1,1,0,4,"augmented",0,6,2,0,TRUE
"2555",171752,"10L",10,1,"8",0.5,0.15625,"A little","Below average","20-25 min","Somewhat ineffective","0-5 min",0.862654,0,0,"teacher_17",4,4,4,13,12,3,0,1,0,3,"control",0,4,4,0,FALSE
"2556",171752,"10L",10,4,"6",0,0.127678571428571,NA,NA,NA,NA,NA,0.862654,0,0,"teacher_17",4,4,4,13,12,3,0,1,0,3,"control",0,4,4,0,FALSE
"2557",171752,"10L",10,3,"7",0.4,0.416666666666667,NA,NA,NA,NA,NA,0.862654,0,0,"teacher_17",4,4,4,13,12,3,0,1,0,3,"control",0,4,4,0,FALSE
"2558",171752,"10L",10,2,"1",0.4,0.269047619047619,NA,NA,NA,NA,NA,0.862654,0,0,"teacher_17",4,4,4,13,12,3,0,1,0,3,"control",0,4,4,0,FALSE
"2559",171762,"9N",9,4,"3",0.6,0.0625,"Nothing at all","Below average","0-5 min","Ineffective","0-5 min",0.780882,1,0,"teacher_4",5,0,0,1,0,2,0,1,0,4,"vanilla",0,8,5,0,TRUE
"2560",171762,"9N",9,2,"8",0.6,0.075,"Moderately","Below average","10-15 min","Effective","5-10 min",0.780882,1,0,"teacher_4",5,0,0,1,0,2,0,1,0,4,"vanilla",0,8,5,0,TRUE
"2561",171762,"9N",9,1,"9&10",0.75,0.35,"Nothing at all","Average","5-10 min","Ineffective","0-5 min",0.780882,1,0,"teacher_4",5,0,0,1,0,2,0,1,0,4,"vanilla",0,8,5,0,TRUE
"2562",171762,"9N",9,3,"6",0.8,0.025,"Nothing at all","Below average","5-10 min","Ineffective","5-10 min",0.780882,1,0,"teacher_4",5,0,0,1,0,2,0,1,0,4,"vanilla",0,8,5,0,TRUE
"2563",171764,"10B",10,3,"3&6",0.8,0.458333333333333,"A great deal","Excellent","5-10 min","Effective","5-10 min",0.984256,0,1,"teacher_3",4,0,2,3,3,2,1,1,0,4,"augmented",0,8,1,1,TRUE
"2564",171764,"10B",10,1,"9&10",1,0.458333333333333,"Quite a lot","Above average","10-15 min","Somewhat effective","0-5 min",0.984256,0,1,"teacher_3",4,0,2,3,3,2,1,1,0,4,"augmented",0,8,1,1,TRUE
"2565",171764,"10B",10,2,"1",1,0.663888888888889,"A great deal","Excellent","25-30 min","Effective","10-15 min",0.984256,0,1,"teacher_3",4,0,2,3,3,2,1,1,0,4,"augmented",0,8,1,1,TRUE
"2566",171768,"9S",9,3,"5",0.4,0.3,"A litttle","Above average","15-20 min","Somewhat effective","10-15 min",0.939706,0,0,"teacher_17",4,3,1,1,2,2,1,1,0,2,"control",0,6,1,0,TRUE
"2567",171768,"9S",9,1,"9&10",0.5,0.75,"Moderately","Above average","15-20 min","Effective","0-5 min",0.939706,0,0,"teacher_17",4,3,1,1,2,2,1,1,0,2,"control",0,6,1,0,TRUE
"2568",171768,"9S",9,2,"8",0.6,0.45,"Quite a lot","Average","15-20 min","Somewhat effective","5-10 min",0.939706,0,0,"teacher_17",4,3,1,1,2,2,1,1,0,2,"control",0,6,1,0,TRUE
"2569",171772,"10C",10,4,"6",0.6,0.0875,"Quite a lot","Excellent","5-10 min","Effective","0-5 min",0.933346,0,0,"teacher_16",3,4,4,1,4,2,1,1,1,1,"control",0,7,1,1,TRUE
"2570",171772,"10C",10,3,"3",0.4,0.7625,"Nothing at all","Excellent","5-10 min","Somewhat effective","0-5 min",0.933346,0,0,"teacher_16",3,4,4,1,4,2,1,1,1,1,"control",0,7,1,1,TRUE
"2571",171772,"10C",10,2,"2",0.6,0.283730158730159,"Quite a lot","Above average","10-15 min","Neutral","0-5 min",0.933346,0,0,"teacher_16",3,4,4,1,4,2,1,1,1,1,"control",0,7,1,1,TRUE
"2572",171774,"9N",9,2,"8",0.6,0.45,"Moderately","Below average","15-20 min","Ineffective","0-5 min",0.926013,1,0,"teacher_4",4,3,1,1,0,1,0,1,0,0,"vanilla",0,4,1,0,FALSE
"2573",171774,"9N",9,3,"6",0,0.15625,"Nothing at all","Very poorly","25-30 min","Ineffective","0-5 min",0.926013,1,0,"teacher_4",4,3,1,1,0,1,0,1,0,0,"vanilla",0,4,1,0,FALSE
"2574",171774,"9N",9,1,"9&10",0.5,0.45,"A little","Very poorly","20-25 min","Ineffective","0-5 min",0.926013,1,0,"teacher_4",4,3,1,1,0,1,0,1,0,0,"vanilla",0,4,1,0,FALSE
"2575",171774,"9N",9,4,"3",0.4,0.217261904761905,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.926013,1,0,"teacher_4",4,3,1,1,0,1,0,1,0,0,"vanilla",0,4,1,0,FALSE
"2576",171776,"9D",9,4,"3",0.4,0.180555555555556,"A great deal","Average","20-25 min","Effective","0-5 min",0.916618,1,0,"teacher_12",4,0,2,1,1,4,0,0,0,4,"vanilla",0,8,1,0,TRUE
"2577",171776,"9D",9,2,"1",0.2,0.325,"Quite a lot","Average","25-30 min","Effective","5-10 min",0.916618,1,0,"teacher_12",4,0,2,1,1,4,0,0,0,4,"vanilla",0,8,1,0,TRUE
"2578",171776,"9D",9,3,"5",0.8,0,"A great deal","Below average","25-30 min","Effective","0-5 min",0.916618,1,0,"teacher_12",4,0,2,1,1,4,0,0,0,4,"vanilla",0,8,1,0,TRUE
"2579",171776,"9D",9,1,"9&10",0.25,0.375,"Moderately","Average","5-10 min","Effective","0-5 min",0.916618,1,0,"teacher_12",4,0,2,1,1,4,0,0,0,4,"vanilla",0,8,1,0,TRUE
"2580",171782,"10A",10,1,"9&10",0.5,0.75,"Moderately","Average","15-20 min","Somewhat ineffective","20-25 min",0.923346,1,0,"teacher_8",4,3,4,2,6,3,0,0,1,2,"vanilla",0,2,1,1,FALSE
"2581",171782,"10A",10,2,"1",0.2,0.572222222222222,"Quite a lot","Average","10-15 min","Somewhat effective","10-15 min",0.923346,1,0,"teacher_8",4,3,4,2,6,3,0,0,1,2,"vanilla",0,2,1,1,FALSE
"2582",171782,"10A",10,3,"6",0.6,0.6125,"Quite a lot","Above average","15-20 min","Somewhat ineffective","15-20 min",0.923346,1,0,"teacher_8",4,3,4,2,6,3,0,0,1,2,"vanilla",0,2,1,1,FALSE
"2583",171782,"10A",10,4,"3",0.6,0.55,"Quite a lot","Above average","15-20 min","Neutral","10-15 min",0.923346,1,0,"teacher_8",4,3,4,2,6,3,0,0,1,2,"vanilla",0,2,1,1,FALSE
"2584",171784,"10R",10,3,"7",0.2,0.327083333333333,"Quite a lot","Average","20-25 min","Somewhat effective","15-20 min",0.635141,1,0,"teacher_19",3,2,2,2,3,3,1,0,0,1,"vanilla",0,7,1,0,TRUE
"2585",171794,"9G",9,3,"5",0,0.03125,"Moderately","Very poorly","5-10 min","Neutral",NA,0.796373,0,0,"teacher_17",3,1,1,2,0,4,1,0,0,2,"control",0,6,1,0,TRUE
"2586",171794,"9G",9,2,"8",0.8,0.35,"A litttle","Below average","10-15 min","Neutral",NA,0.796373,0,0,"teacher_17",3,1,1,2,0,4,1,0,0,2,"control",0,6,1,0,TRUE
"2587",171794,"9G",9,1,"9&10",0,0.375,"Quite a lot","Average","10-15 min","Neutral","0-5 min",0.796373,0,0,"teacher_17",3,1,1,2,0,4,1,0,0,2,"control",0,6,1,0,TRUE
"2588",171794,"9G",9,4,"3",0.2,0,NA,NA,NA,NA,NA,0.796373,0,0,"teacher_17",3,1,1,2,0,4,1,0,0,2,"control",0,6,1,0,TRUE
"2589",171798,"9P",9,4,"3",1,0.191964285714286,"Moderately","Average","15-20 min","Somewhat effective","15-20 min",0.885833,0,1,"teacher_19",4,3,3,2,4,4,0,1,0,0,"augmented",0,8,2,0,TRUE
"2590",171798,"9P",9,1,"9&10",0.75,0.7,"A great deal","Above average","10-15 min",NA,NA,0.885833,0,1,"teacher_19",4,3,3,2,4,4,0,1,0,0,"augmented",0,8,2,0,TRUE
"2591",171798,"9P",9,2,"1",0.4,0.625,"A great deal","Above Average","10-15 min","Somewhat effective","-",0.885833,0,1,"teacher_19",4,3,3,2,4,4,0,1,0,0,"augmented",0,8,2,0,TRUE
"2592",171806,"10P",10,3,"6",0.2,0.275,"A litttle","Below average","10-15 min","Ineffective","15-20 min",0.66859,0,0,"teacher_5",4,2,2,2,1,3,1,1,1,0,"control",0,4,3,0,FALSE
"2593",171806,"10P",10,4,"6",0,0,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.66859,0,0,"teacher_5",4,2,2,2,1,3,1,1,1,0,"control",0,4,3,0,FALSE
"2594",171822,"9M",9,1,"9&10",0.5,0,"A litttle","Average","10-15 min","Neutral","15-20 min",0.650605,0,0,"teacher_2",5,4,3,2,5,4,0,1,0,4,"control",0,4,3,0,FALSE
"2595",171822,"9M",9,2,"1",0.2,0.175,"Quite a lot","Average","20-25 min","Neutral","15-20 min",0.650605,0,0,"teacher_2",5,4,3,2,5,4,0,1,0,4,"control",0,4,3,0,FALSE
"2596",171834,"9P",9,1,"9&10",1,0.425,"A litttle","Average","15-20 min","Ineffective","0-5 min",0.894281,0,1,"teacher_19",3,3,2,1,3,2,0,0,0,0,"augmented",0,8,0,0,TRUE
"2597",171834,"9P",9,3,"4",0.6,0.104166666666667,"A litttle",NA,NA,NA,"5-10 min",0.894281,0,1,"teacher_19",3,3,2,1,3,2,0,0,0,0,"augmented",0,8,0,0,TRUE
"2598",171834,"9P",9,4,"3",1,0.321428571428571,"Moderately","Average","10-15 min","Neutral","5-10 min",0.894281,0,1,"teacher_19",3,3,2,1,3,2,0,0,0,0,"augmented",0,8,0,0,TRUE
"2599",171836,"10İ",10,2,"2",0.4,0.107142857142857,"Quite a lot","Below average","15-20 min","Effective","5-10 min",0.687115,0,0,"teacher_4",4,4,2,1.3,2,3,1,0,0,2,"control",0,3,4,0,FALSE
"2600",171836,"10İ",10,3,"6",0.2,0.1875,"Nothing at all","Very poorly","25-30 min","Ineffective","0-5 min",0.687115,0,0,"teacher_4",4,4,2,1.3,2,3,1,0,0,2,"control",0,3,4,0,FALSE
"2601",171840,"9O",9,3,"6",0.6,0,"Nothing at all","Very poorly","20-25 min","Ineffective","25-30 min",0.797059,0,1,"teacher_10",3,1,3,2,3,3,1,1,1,2,"augmented",0,6,1,0,TRUE
"2602",171840,"9O",9,2,"8",0,0.075,"A litttle","Below average","15-20 min","Neutral",NA,0.797059,0,1,"teacher_10",3,1,3,2,3,3,1,1,1,2,"augmented",0,6,1,0,TRUE
