"goodroadv","transport","pro3","tapwater","roadv","rm2c7d","rm2c7e","rm2c7g","animal_s","agrvisit","plant_s","agrext","irrigation","rm2c7c","pro5","pro4","rm2c7b","useschool","kgarten","v_prischool","broadcast","post","vpost","rm2c7a","rm2c7f","market","nonfarm","vmarket1","vmarket2","vmarket3","treatment","id_district","lnarea","lnpopden","city","reg8","rnongnghiep","rcongnghiep","rdichvu","year","tinh","post_treat"
0,0,1,0,1,0.0332936979830265,0,0,1,0.6,0,0,1,0.0472027957439423,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,"15d138",3.42361092567444,4.00412797927856,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,0,1,0.0303217824548483,0,0.167079210281372,1,0.22,0,0,1,0.00822491385042667,0,0,0.0391804985702038,0,0,0,0,1,0,0,0.00185643567238003,1,1,0,0,0,0,"15d141",4.16028833389282,3.22742104530334,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,0,1,0,1,0.0500807762145996,0.032310176640749,0.0500807762145996,1,0.12,1,0,1,0.00375657388940454,0,1,0.00463310815393925,0,0,0,1,1,0,0.0188476033508778,0,1,1,0,0,0,0,"15d136",4.64217710494995,2.88454055786133,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
0,0,1,0,1,0.488029479980469,0,0,1,0.03,0,0,1,0.930726706981659,0,1,0.0230910889804363,0,1,0,1,1,1,0.220994472503662,0,0,0,0,0,0,0,"15d137",5.37759065628052,1.61266589164734,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,0,1,0.496031731367111,0.0545634925365448,0.106646828353405,1,0.12,1,0,1,0.00673627480864525,0,1,0.0022454250138253,1,1,0,1,1,1,0.0917658731341362,0.00297619053162634,1,1,1,1,1,0,"15d140",5.13320684432983,2.47566390037537,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,0,1,0.0580514892935753,0,0.139323577284813,1,0.21,0,0,1,0.0577750466763973,1,0,0.0202827285975218,0,1,0,1,1,0,0.0555275119841099,0.011610297486186,1,1,0,0,0,0,"15d141",4.05525732040405,3.53609991073608,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,0,1,0.00249065994285047,0,0.103362388908863,1,0.11,0,0,1,0.0135426288470626,0,1,0.00584795325994492,0,1,0,1,0,0,0,0.00124532997142524,1,0,0,0,0,0,"15d141",2.52172064781189,4.16663408279419,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,0,1,0.0497109815478325,0.0346820801496506,0.46589595079422,1,0.12,0,0,1,0.0478530786931515,0,0,0.0054319710470736,0,1,0,1,1,0,0.0728323683142662,0,1,1,0,0,0,0,"15d141",4.35414123535156,2.40858817100525,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,0,1,0,1,0.137254908680916,0.205882355570793,0.0274509806185961,1,0.6,0,0,0,0.113082513213158,0,1,0.0171013250946999,0,1,0,1,1,0,0.318627446889877,0,0,0,0,0,0,0,"15d140",2.06939125061035,4.85816669464111,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
0,0,1,0,1,0.213068187236786,0.0426136367022991,0.852272748947144,1,0.12,0,0,1,0.00498007982969284,0,0,0.0541168674826622,0,1,0,0,1,1,0.650568187236786,0,0,0,0,0,0,0,"15d140",3.06665658950806,3.49012184143066,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,0,1,0,1,0,0,0,1,0.2,0,0,0,0.0344183556735516,0,1,0,0,0,0,1,1,0,0.0404738411307335,0,1,0,0,0,0,0,"15d138",2.89867043495178,4.02200078964233,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,0,0,1,0.149590164422989,0.180327862501144,0.129098355770111,1,0.1,0,0,1,0.0801282078027725,0,0,0.0199175830930471,0,1,1,1,1,0,0.430327862501144,0,0,1,0,0,0,0,"15d135",3.0647919178009,3.81867074966431,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
0,0,1,0,1,0.351540625095367,0.0980392172932625,0,1,0.03,0,0,1,0.979499399662018,0,0,0.0774731859564781,0,1,1,1,1,0,0.375350147485733,0,1,0,0,0,0,0,"15d137",4.77406883239746,1.79681420326233,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,0,0,0,1,0.0509641878306866,0.0165289249271154,0,1,0.15,0,0,1,0.0603070184588432,0,0,0.0248538013547659,0,1,0,1,1,0,0.752066135406494,0.00550964195281267,0,1,0,0,0,0,"15d138",2.33214402198792,4.25540590286255,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,0,1,0.0826446264982224,0,0.0826446264982224,1,0.24,0,0,1,0.0376608185470104,1,0,0.000935672491323203,0,1,0,1,1,0,0.0247933883219957,0,0,1,0,0,0,0,"15d136",3.28053522109985,3.8178403377533,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,0,1,0.437185943126678,0.075376883149147,0,1,0.04,0,0,1,0,0,0,0,0,1,1,0,1,1,0.924623131752014,0,1,1,1,0,0,0,"15d137",4.02945041656494,1.9570015668869,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,0,0,0,1,0.113513514399529,0,0.119999997317791,1,0.48,0,0,1,0.0139860138297081,0,0,0.0429940447211266,1,1,1,1,1,0,0.103783786296844,0.0010810811072588,1,0,1,0,0,0,"15d135",2.86220097541809,3.96759295463562,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,0,1,0.159006208181381,0.583850920200348,1,1,0.06,1,0,0,0.235862880945206,0,1,0,0,0,1,1,1,1,0.344099372625351,0,0,1,0,1,0,0,"15d138",4.45620584487915,2.2346363067627,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,0,0,1,0.243307083845139,0.0551181100308895,0.311023622751236,1,0.12,0,0,1,0.011753554455936,0,0,0.00473933666944504,0,1,1,1,1,0,0.380314946174622,0,1,1,0,0,0,0,"15d140",4.01997995376587,3.12679195404053,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,0,1,0,1,0.164113789796829,0.0328227579593658,1,1,0.36,0,0,1,0.0229357797652483,0,1,0.1208615899086,0,0,0,1,1,0,0.273522973060608,0.0328227579593658,0,0,0,0,0,0,"15d136",5.29430913925171,1.52352130413055,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
0,1,0,0,0,0.0245040841400623,0,0.0600933507084846,1,0.56,0,0,1,0.0302351620048285,0,0,0.00167973130010068,0,0,1,1,1,0,0.0600933507084846,0.00116686115507036,0,1,0,0,0,0,"15d135",3.33184719085693,4.11473798751831,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,0,1,0.0398230105638504,0,0,1,0.06,0,0,0,0,0,0,0.0182894021272659,0,1,1,1,1,1,0.30309733748436,0,0,1,0,0,0,0,"15d133",1.21194088459015,4.90174150466919,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,1,1,0.0331491716206074,0.0828729271888733,0,1,0.12,0,0,0,0.0818037614226341,0,1,0.00657149311155081,1,0,0,1,1,1,0.0368324108421803,0,0,1,1,0,0,0,"15d136",3.58905911445618,3.40119743347168,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,0,1,0,1,0.0493421070277691,0.0328947380185127,0.149342104792595,1,0.16,0,1,0,0.0101889194920659,0,1,0.00636807456612587,1,1,0,0,0,0,0.138157889246941,0,1,1,0,0,0,0,"15d140",3.45378994941711,3.87267565727234,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,0,1,0.000738552422262728,0.0221565738320351,1,1,0.25,0,0,1,0.00765306130051613,0,1,0.0103741493076086,0,1,0,1,1,0,0.169867053627968,0.00664697214961052,1,0,0,0,0,0,"15d141",3.30248141288757,3.90833711624146,0,2,0.241200298070908,0.81805020570755,0.754465043544769,2010,15,1
1,1,1,0,1,0,0,0,1,0.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"17d159",2.52412724494934,4.59712505340576,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0.0326747708022594,0,0,0,0.07,0,0,1,0.0514782592654228,0,1,0.0316521748900414,0,1,0,0,1,0,0.511398196220398,0,0,0,0,0,0,0,"17d150",3.81330704689026,3.36904501914978,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0.000439947209088132,0.0501539818942547,0,1,0.03,1,0,1,0.077545665204525,0,1,0.0215465389192104,0,1,0,0,1,0,0.660360753536224,0,0,1,0,0,0,0,"17d158",3.26078510284424,4.46807050704956,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,0,0,1,0.328231304883957,0.136054426431656,0,1,0.12,0,0,0,0.00453356560319662,0,1,0,1,1,0,0,1,0,0.427721083164215,0,0,0,0,0,0,0,"17d157",3.73671674728394,3.3331573009491,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,0,0,1,0.346153855323792,0,0,1,0.1,0,0,1,0,1,0,0.000461467454442754,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"17d148",3.06805300712585,3.18577599525452,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,0,1,0,1,0,0,0,1,0.36,0,0,0,0.00257249758578837,0,1,0.00514499517157674,1,1,0,1,1,0,0.042283296585083,0.00845665950328112,1,1,0,0,0,0,"17d151",2.23001432418823,4.62222814559937,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0,0.0111111113801599,0,1,0.05,1,0,1,0.0400641039013863,0,0,0.0160256419330835,0,1,1,0,1,0,0.486111104488373,0,1,1,0,0,0,0,"17d155",2.81600737571716,3.76324391365051,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,0,0,1,0,0,0,1,0.04,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0154162384569645,0,0,0,0,0,0,"17d152",2.85589528083801,4.02448892593384,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,0,1,0,1,0.209386274218559,0,0,1,0.06,0,0,1,0.159163981676102,0,0,0.0827974304556847,0,0,0,1,1,0,0.209386274218559,0,0,0,0,0,0,0,"17d153",1.7065646648407,3.91745281219482,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0.00368550373241305,0.0491400472819805,0,1,0.06,0,0,1,1,1,1,0.0463502630591393,0,0,1,0,1,0,0.638820648193359,0,1,0,1,1,1,0,"17d150",4.36297130584717,2.3389892578125,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
0,0,1,0,1,0,0.167516380548477,0,1,0.12,1,0,0,0.219335347414017,0,1,0.080513596534729,0,1,0,0,1,0,0.40786600112915,0.0742898732423782,1,1,0,0,0,0,"17d155",3.62780165672302,3.59695172309875,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,0,0,0,1,0,0.0309119019657373,0,1,0.1,0,0,1,0.0489964596927166,0,1,0.0118063753470778,0,0,0,0,1,0,0.606646060943604,0.010046367533505,1,0,0,0,0,0,"17d157",3.0605833530426,4.10491037368774,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0,0.0557103082537651,0,1,0.03,0,0,1,1,0,1,0.0441113486886024,0,1,0,0,1,0,0.327298045158386,0,0,1,0,0,0,0,"17d153",3.58767700195312,3.68193984031677,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,0,0,0,1,0,0,0,0,0.1,0,0,1,0,1,1,0,0,1,0,0,1,0,0.770370364189148,0,0,1,0,0,0,0,"17d156",2.87356472015381,3.64114809036255,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,0,0,0,1,0,0.272727280855179,0,1,0.12,0,0,0,0.0635055005550385,0,0,0.156646907329559,0,1,0,0,1,0,0.209090903401375,0,1,0,0,0,0,0,"17d157",3.49590134620667,2.81401705741882,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
0,0,1,0,1,0,0.219966158270836,0,1,0.12,0,0,1,0.0151359671726823,1,0,0.0183427389711142,0,1,0,0,1,0,0.0654258355498314,0,1,0,0,0,0,0,"17d157",2.66514277458191,4.81528568267822,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0.347899168729782,0.16806723177433,0,1,0.04,0,0,1,0.468609869480133,0,0,0.0119581464678049,0,1,1,0,1,1,0.344537824392319,0,0,1,0,0,0,0,"17d153",2.79239130020142,3.59617018699646,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,0,0,0,1,0,0,0,1,0.18,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,"17d154",2.7899374961853,3.92786717414856,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0.0117647061124444,0.125882357358932,0,1,0.12,1,0,1,0.057471264153719,0,0,0.0208986420184374,0,0,1,0,1,0,0.125882357358932,0.125882357358932,0,0,0,0,0,0,"17d154",2.95230269432068,3.79293370246887,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,0,1,0,1,0.117117114365101,0,0,1,0.16,0,0,1,0.903721213340759,1,0,0.0431187227368355,0,1,0,0,1,0,0.0585585571825504,0,0,0,0,0,0,0,"17d159",2.10778594017029,3.98803853988647,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
0,0,1,0,1,0.29879879951477,0.198198199272156,0,1,0.08,1,0,0,0.0315258502960205,0,0,0.00945775490254164,0,1,0,0,1,0,0.660660684108734,0,1,0,0,0,0,0,"17d157",3.32034873962402,3.18094086647034,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0,0.0509554147720337,0,1,0.05,0,0,1,1,0,0,0.0430287793278694,0,1,0,0,1,1,0.57707005739212,0,0,1,0,0,0,0,"17d153",2.05668449401855,4.60899925231934,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0.0370370373129845,0.148148149251938,0,1,0.04,0,0,0,0.984682738780975,0,0,0.0853391662240028,0,1,0,0,1,0,0.218518525362015,0.000925925909541547,0,1,0,0,0,0,"17d152",2.85933971405029,4.12537670135498,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0,0,0,1,0.06,1,0,1,0.208529487252235,0,1,0.0235391855239868,0,1,0,0,1,0,0.425634831190109,0,1,0,0,0,0,0,"17d155",2.49237871170044,4.225426197052,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
0,1,1,0,1,0.297520667314529,0.165289252996445,0,1,0.06,0,0,0,0,0,1,0,0,1,0,0,1,0,0.297520667314529,0,0,1,0,0,0,0,"17d156",4.1141471862793,2.06793785095215,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
0,0,1,0,1,0.234082400798798,0,0,1,0.04,1,0,1,0.199443235993385,0,1,0.0518989861011505,0,1,0,0,1,0,0.486891388893127,0.0355805233120918,0,0,0,0,0,0,"17d158",3.3032169342041,3.67032599449158,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
0,1,1,0,1,0,0,0,0,0.03,0,0,1,0.00273672677576542,1,0,0.00364896911196411,1,1,1,0,1,0,0.0404354594647884,0.0256609637290239,0,1,0,0,0,0,"17d151",3.61657762527466,3.5427143573761,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,0,0,1,0.0167224071919918,0,0,1,0.06,0,0,0,0.211146578192711,0,0,0.142892211675644,0,1,1,1,1,0,0.536231875419617,0,0,0,0,0,0,0,"17d152",2.75366067886353,4.0453953742981,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,0,0,0,1,0,0.209958001971245,0,1,0.1,0,0,1,0.0133576197549701,0,0,0.016272010281682,1,1,0,0,1,0,0.599880039691925,0.00179964012932032,1,0,0,0,0,0,"17d157",3.24882292747498,4.16995811462402,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0.0518518500030041,0,0,1,0.02,1,0,1,0.229282677173615,0,0,0.0204716678708792,1,1,1,0,1,1,0.333333343267441,0,1,0,0,1,0,0,"17d155",3.14802408218384,4.05983591079712,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,0,1,0.00235294108279049,0,0,1,0.07,0,0,1,0.130141720175743,0,1,0.00311095756478608,1,1,0,0,1,0,0.449411749839783,0,0,1,0,0,0,0,"17d152",3.11662149429321,4.03408002853394,0,3,0.336742222309113,0.154744610190392,0.522851347923279,2010,17,1
1,1,1,1,1,0.00531208515167236,0,0,1,0.48,1,0,1,0.135316148400307,0,1,0.00340560800395906,0,1,0,0,1,0,0.0376272685825825,0,1,1,0,0,0,0,"19d173",2.34946870803833,5.37320899963379,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
0,0,0,0,1,0.0247890297323465,0.126582279801369,0.217827007174492,1,0.1,0,0,1,0.133673951029778,0,1,0.0490731932222843,0,1,0,0,1,0,0.436181426048279,0,0,1,0,0,0,0,"19d173",3.01308083534241,4.53442096710205,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,1,1,1,0.0413793101906776,0.0206896550953388,0.903448283672333,1,0.24,0,0,1,0.0520795658230782,0,0,0.00271247746422887,0,1,0,1,1,0,0.037241380661726,0,1,1,1,0,0,0,"19d164",3.04452252388,4.23479652404785,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,1,0,1,0,0,0,1,0.12,0,0,1,0.213827505707741,0,1,0.0310762654989958,0,0,0,0,1,0,0.170396745204926,0,1,1,0,1,0,0,"19d171",3.18179678916931,4.40195941925049,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
0,1,1,0,1,0,0,0.0632022470235825,1,0.16,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"19d165",3.29509592056274,4.37159442901611,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,1,0,1,0,0,0,1,0.36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"19d167",3.41674256324768,3.8338930606842,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,1,0,1,0.027062276378274,0.0299967397004366,0.00163025758229196,1,0.2,0,0,1,0.0127934869378805,0,0,0.00247146910987794,0,1,0,0,1,0,0.0968372970819473,0.000978154595941305,1,1,0,0,0,0,"19d172",2.64333391189575,5.38512134552002,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,1,0,1,0.0475815981626511,0.0251671262085438,0.105780571699142,1,0.48,0,0,0,0.0703328847885132,0,1,0.00855681952089071,0,1,0,0,1,0,0.0617381036281586,0.016515925526619,0,1,0,0,0,0,"19d172",2.66930937767029,5.171790599823,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,1,0,1,0,0.678733050823212,0.00282805436290801,1,0.45,1,0,1,0.169029906392097,1,1,0.0293415691703558,0,1,0,1,1,0,0.173076927661896,0,0,0,0,0,0,0,"19d173",3.0759289264679,4.4016752243042,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,1,0,1,0,0,0.415602833032608,1,0.12,1,0,1,0.429338097572327,0,1,0.0293381046503782,0,0,0,0,1,0,0.354609936475754,0.415602833032608,1,1,0,1,0,0,"19d171",2.74212956428528,3.81606817245483,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,1,0,1,0.00809352472424507,0,1,1,0.15,0,0,1,0.138128325343132,0,0,0.00265631382353604,0,1,0,0,1,0,0.125,0,0,1,0,0,0,0,"19d170",4.04287576675415,2.97103953361511,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,0,0,1,0.072798602283001,0.0117698339745402,0,1,0.26,0,0,1,0.0396202094852924,0,1,0.00480600167065859,0,1,1,1,1,0,0.0492589361965656,0,0,1,0,0,0,0,"19d169",2.79422783851624,4.94382429122925,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,1,1,1,0,0,0.0183783788233995,1,0.96,0,0,0,0.00136314064729959,1,1,0.00272628129459918,0,1,0,0,1,0,0.0329729728400707,0,1,1,0,0,0,0,"19d172",1.8718022108078,5.65113878250122,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,1,0,1,0,0,0.106870226562023,1,0.12,1,0,1,0,0,1,0.0108974361792207,0,1,0,0,1,0,0.106870226562023,0,0,1,0,0,0,0,"19d171",2.0794415473938,5.36070537567139,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
0,0,1,0,1,0.141843974590302,0,0,1,0.12,1,0,1,0,0,1,0.0783147439360619,0,1,0,0,1,0,0.177304968237877,0.00886524841189384,1,1,0,0,0,0,"19d171",3.2887749671936,3.73942637443542,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,1,0,1,0.0823529437184334,0,0.062745101749897,1,0.1,0,0,1,0.00428759912028909,0,1,0.0011543536093086,0,1,1,1,1,0,0.0130718955770135,0.00457516359165311,1,1,0,1,0,0,"19d168",3.56076192855835,3.77226114273071,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
0,0,1,0,1,0.0161172170192003,0.0395604409277439,1,1,0.14,1,0,0,0.212656885385513,1,1,0.0185610745102167,0,1,0,0,1,0,0.157509163022041,0,0,0,0,0,0,0,"19d173",1.76301693916321,5.45589256286621,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,1,0,1,0.114446528255939,0.699812412261963,0.442776739597321,1,0.09,0,0,1,0.0999590307474136,1,0,0.0659565776586533,1,1,0,0,1,0,0.707317054271698,0,1,1,0,0,0,0,"19d170",3.53950905799866,2.7390124797821,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0.070237047970295,0,0,0.0351185239851475,0,0,0,0,1,0,0.0957243144512177,0,0,1,0,0,0,0,"19d171",2.35517764091492,5.00174045562744,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
0,0,1,0,1,0.0394633002579212,0.0236779786646366,0.17205998301506,1,0.12,0,1,1,0.165628641843796,0,0,0.00797975901514292,0,1,0,0,1,0,0.118389897048473,0.17205998301506,1,1,0,0,0,0,"19d171",3.31017804145813,3.83422923088074,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,1,0,1,0,0.0962463915348053,0.190567851066589,1,0.12,0,0,1,0.050912830978632,0,1,0.0102854203432798,1,0,0,0,1,0,0.144369587302208,0.190567851066589,1,0,0,1,0,0,"19d171",2.20386910438538,4.74214506149292,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,0,1,1,0.0385985746979713,0.0430522561073303,0.926662683486938,1,0.02,1,0,1,0.0130598451942205,1,1,0.0370285026729107,0,1,0,1,1,0,0.149346798658371,0,1,0,0,0,0,0,"19d172",3.96953678131104,4.15253734588623,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,0,0,1,0.0397243611514568,0,0,1,0.12,0,0,1,0.0652928426861763,0,0,0.00368763552978635,0,1,0,1,1,0,0.0948520451784134,0.00608025956898928,0,1,0,0,0,0,"19d168",2.8314471244812,4.97931098937988,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,1,0,1,0,0,0,1,0.1,0,0,1,0.0137299774214625,1,1,0.0205949656665325,0,1,0,1,1,0,0.107834510505199,0,1,1,0,0,0,0,"19d168",3.15444397926331,4.57397174835205,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,1,0,1,0.0398230105638504,0.000632111274171621,0.622629582881927,1,0.1,0,0,0,0.106972642242908,0,0,0.00229479256086051,0,1,0,0,1,1,0.180783823132515,0,0,1,0,1,0,0,"19d172",1.66770684719086,5.69873857498169,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,1,0,1,0.0557880066335201,0,0,1,0.26,1,0,1,0.0981617644429207,0,1,0.0253676474094391,1,1,0,0,1,0,0.398884236812592,0,1,1,0,0,0,0,"19d169",2.81120824813843,3.76386761665344,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,0,1,1,0,0,0,1,0.3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"19d167",3.02286100387573,3.88689231872559,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,0,0,1,0,0.172084122896194,0,1,0.12,0,0,0,0.0764915868639946,0,0,0.130545645952225,0,1,0,0,1,0,0.413001924753189,0,1,1,0,1,0,0,"19d167",2.90690112113953,4.04582786560059,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,1,0,1,0.0112107619643211,0.387892365455627,1,1,0.12,0,0,1,0.0990612655878067,0,0,0.0805335938930511,0,1,0,0,1,0,0.556053817272186,0,0,1,0,0,0,0,"19d170",4.03335523605347,2.76011085510254,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,1,1,0,1,0.0706896558403969,0,0,1,0.1,0,0,1,0.0722891539335251,0,0,0.168674692511559,0,1,0,1,1,0,0.517241358757019,0,1,1,0,0,0,0,"19d167",2.79422783851624,4.26194763183594,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,1,0,1,0.0275482088327408,0.0209366399794817,0,1,0.5,1,0,1,0.0144571345299482,0,1,0.00867428071796894,0,1,1,0,1,0,0.0391184575855732,0.0385674946010113,0,1,0,0,0,0,"19d164",2.08193850517273,5.42190217971802,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
1,0,1,0,1,0.0211267601698637,0.0312989056110382,0,1,0.17,0,0,1,0.00842105224728584,0,1,0.00795321632176638,0,1,1,0,1,1,0.0391236320137978,0.0289514865726233,0,1,0,0,0,0,"19d169",2.49320554733276,4.65984630584717,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
0,1,1,0,1,0,0,0,1,0.15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,"19d167",4.08731985092163,2.89368581771851,0,2,0.480620592832565,1.88532972335815,0.90718013048172,2010,19,1
0,0,0,0,1,0.0335766412317753,0.0656934306025505,1,1,0.01,0,0,1,0,0,1,0,0,1,1,0,1,0,0.351824820041656,0.00291970791295171,0,0,0,0,0,0,"20d183",4.07073450088501,2.45868420600891,0,2,0.466803848743439,-0.102705575525761,1.26061677932739,2010,20,1
1,0,0,1,1,0.00527704507112503,0,0,1,0.04,0,0,1,0.00122174713760614,0,0,0.000610873568803072,0,1,1,0,0,0,0.145118728280067,0,0,1,0,0,0,0,"20d185",2.46979308128357,3.46774315834045,0,2,0.466803848743439,-0.102705575525761,1.26061677932739,2010,20,1
0,0,1,0,1,0.305418729782104,0.142857149243355,1,1,0.02,0,0,0,0.968316853046417,0,1,0.0702970325946808,0,1,1,1,0,0,0.389162570238113,0.0492610819637775,0,0,0,0,0,0,"20d181",3.91481900215149,1.39838683605194,0,2,0.466803848743439,-0.102705575525761,1.26061677932739,2010,20,1
